date,taluk,rain_lag_7,rain_lag_30,rolling_30_rain,temp,humidity,wind,pressure,month,target_monthly_rain,target_category
2023-05-30,byndoor,4.78,0.55,62.5,28.92,78.78,1.23,99.7,5,66.81,Deficit
2023-05-31,byndoor,0.97,0.03,66.78,28.8,78.09,1.12,99.66,5,66.81,Deficit
2023-06-01,byndoor,0.66,0.16,147.81,28.34,81.13,1.42,99.71,6,546.22,Deficit
2023-06-02,byndoor,0.08,0.21,152.79,29.03,74.77,1.96,99.71,6,546.22,Deficit
2023-06-03,byndoor,0.45,0.17,152.84,29.31,77.17,2.68,99.65,6,546.22,Deficit
2023-06-04,byndoor,0.06,0.31,154.24,29.08,79.86,2.88,99.63,6,546.22,Deficit
2023-06-05,byndoor,0.79,0.51,160.05,29.0,80.89,2.9,99.59,6,546.22,Deficit
2023-06-06,byndoor,12.39,0.65,160.34,28.9,82.16,2.61,99.56,6,546.22,Deficit
2023-06-07,byndoor,4.31,3.76,160.7,28.87,82.23,3.1,99.55,6,546.22,Deficit
2023-06-08,byndoor,81.19,4.48,159.21,29.25,79.62,3.13,99.6,6,546.22,Deficit
2023-06-09,byndoor,5.19,6.19,176.38,29.22,80.4,3.2,99.52,6,546.22,Deficit
2023-06-10,byndoor,0.22,7.16,189.39000000000001,28.77,82.22,4.09,99.46,6,546.22,Deficit
2023-06-11,byndoor,1.71,3.9,216.66,28.86,78.55,3.46,99.43,6,546.22,Deficit
2023-06-12,byndoor,6.32,2.88,217.23000000000002,29.21,78.36,4.02,99.45,6,546.22,Deficit
2023-06-13,byndoor,0.94,0.16,220.70000000000002,29.14,81.03,3.72,99.52,6,546.22,Deficit
2023-06-14,byndoor,4.12,0.27,223.64000000000001,29.28,81.21,4.02,99.64,6,546.22,Deficit
2023-06-15,byndoor,2.99,0.15,226.37,29.25,80.47,3.69,99.68,6,546.22,Deficit
2023-06-16,byndoor,23.36,0.02,228.71,29.16,79.54,3.61,99.63,6,546.22,Deficit
2023-06-17,byndoor,20.17,0.06,233.60000000000002,28.74,82.84,3.67,99.63,6,546.22,Deficit
2023-06-18,byndoor,31.17,0.32,239.00000000000003,28.27,85.54,3.57,99.6,6,546.22,Deficit
2023-06-19,byndoor,3.45,0.39,319.57,28.08,85.05,3.25,99.54,6,546.22,Deficit
2023-06-20,byndoor,3.63,3.72,323.21000000000004,28.08,83.08,2.47,99.46,6,546.22,Deficit
2023-06-21,byndoor,3.21,6.82,323.08,28.52,84.8,2.99,99.49,6,546.22,Deficit
2023-06-22,byndoor,2.88,4.78,324.42,27.93,80.48,2.63,99.56,6,546.22,Deficit
2023-06-23,byndoor,2.36,0.97,347.47999999999996,27.81,73.53,2.84,99.57,6,546.22,Deficit
2023-06-24,byndoor,4.95,0.66,386.88,27.33,86.45,3.87,99.48,6,546.22,Deficit
2023-06-25,byndoor,5.72,0.08,396.44000000000005,27.41,87.17,3.1,99.51,6,546.22,Deficit
2023-06-26,byndoor,80.96,0.45,400.45,27.14,85.54,2.81,99.57,6,546.22,Deficit
2023-06-27,byndoor,7.36,0.06,426.82,26.95,86.07,3.05,99.64,6,546.22,Deficit
2023-06-28,byndoor,6.69,0.79,527.89,27.05,83.57,2.97,99.75,6,546.22,Deficit
2023-06-29,byndoor,6.12,12.39,540.24,27.13,81.08,2.76,99.8,6,546.22,Deficit
2023-06-30,byndoor,24.03,4.31,546.2199999999999,27.27,84.43,3.54,99.72,6,546.22,Deficit
2023-07-01,byndoor,40.06,81.19,469.83000000000004,27.25,87.43,3.04,99.78,7,1816.96,Normal
2023-07-02,byndoor,9.64,5.19,499.73999999999995,27.56,87.64,4.63,99.7,7,1816.96,Normal
2023-07-03,byndoor,4.46,0.22,595.7,27.37,89.39,5.18,99.57,7,1816.96,Normal
2023-07-04,byndoor,26.43,1.71,728.54,27.22,90.91,6.3,99.31,7,1816.96,Normal
2023-07-05,byndoor,101.86,6.32,828.33,26.91,89.46,5.87,99.29,7,1816.96,Normal
2023-07-06,byndoor,24.74,0.94,1012.05,27.07,85.77,5.22,99.49,7,1816.96,Normal
2023-07-07,byndoor,10.29,4.12,1105.05,27.08,85.45,4.04,99.65,7,1816.96,Normal
2023-07-08,byndoor,4.8,2.99,1138.03,27.19,85.2,3.57,99.74,7,1816.96,Normal
2023-07-09,byndoor,35.1,23.36,1128.94,27.05,88.21,3.18,99.67,7,1816.96,Normal
2023-07-10,byndoor,96.18,20.17,1111.22,26.9,87.96,2.66,99.64,7,1816.96,Normal
2023-07-11,byndoor,134.55,31.17,1083.01,26.78,89.33,2.89,99.67,7,1816.96,Normal
2023-07-12,byndoor,106.11,3.45,1193.0400000000002,26.35,89.99,3.25,99.65,7,1816.96,Normal
2023-07-13,byndoor,184.66,3.63,1308.88,26.3,90.19,3.88,99.7,7,1816.96,Normal
2023-07-14,byndoor,97.12,3.21,1319.11,26.65,89.09,3.77,99.77,7,1816.96,Normal
2023-07-15,byndoor,35.97,2.88,1322.69,26.93,88.45,3.24,99.73,7,1816.96,Normal
2023-07-16,byndoor,14.27,2.36,1324.45,26.97,89.79,3.48,99.67,7,1816.96,Normal
2023-07-17,byndoor,2.45,4.95,1334.32,27.12,89.1,4.14,99.61,7,1816.96,Normal
2023-07-18,byndoor,2.96,5.72,1419.64,26.88,88.99,5.2,99.6,7,1816.96,Normal
2023-07-19,byndoor,113.48,80.96,1382.2900000000002,26.74,89.67,5.39,99.46,7,1816.96,Normal
2023-07-20,byndoor,119.47,7.36,1410.99,26.79,91.0,5.15,99.44,7,1816.96,Normal
2023-07-21,byndoor,13.44,6.69,1430.43,26.66,91.49,5.39,99.54,7,1816.96,Normal
2023-07-22,byndoor,6.46,6.12,1513.96,26.46,88.8,5.3,99.68,7,1816.96,Normal
2023-07-23,byndoor,4.12,24.03,1662.56,26.45,90.08,5.58,99.71,7,1816.96,Normal
2023-07-24,byndoor,14.82,40.06,1725.6200000000001,26.26,90.04,4.86,99.64,7,1816.96,Normal
2023-07-25,byndoor,91.04,9.64,1859.93,25.96,88.67,4.58,99.74,7,1816.96,Normal
2023-07-26,byndoor,43.61,4.46,1946.04,26.0,90.47,4.98,99.8,7,1816.96,Normal
2023-07-27,byndoor,36.06,26.43,1930.98,25.86,92.24,3.74,99.87,7,1816.96,Normal
2023-07-28,byndoor,26.13,101.86,1837.28,26.2,91.94,3.94,99.81,7,1816.96,Normal
2023-07-29,byndoor,89.65,24.74,1816.62,26.4,88.91,4.2,99.8,7,1816.96,Normal
2023-07-30,byndoor,172.63,10.29,1810.23,26.49,87.69,4.0,99.74,7,1816.96,Normal
2023-07-31,byndoor,103.12,4.8,1812.16,26.5,88.25,4.29,99.7,7,1816.96,Normal
2023-08-01,byndoor,143.95,35.1,1784.11,26.55,87.78,4.38,99.73,8,202.98,Deficit
2023-08-02,byndoor,90.57,96.18,1703.8300000000002,26.6,86.75,4.28,99.79,8,202.98,Deficit
2023-08-03,byndoor,11.37,134.55,1577.72,26.61,87.01,4.3,99.76,8,202.98,Deficit
2023-08-04,byndoor,8.16,106.11,1484.57,26.81,88.18,4.14,99.88,8,202.98,Deficit
2023-08-05,byndoor,4.08,184.66,1305.72,26.78,87.17,4.01,99.99,8,202.98,Deficit
2023-08-06,byndoor,3.9,97.12,1216.72,26.34,89.21,3.64,99.89,8,202.98,Deficit
2023-08-07,byndoor,6.73,35.97,1190.17,26.61,87.03,3.69,99.72,8,202.98,Deficit
2023-08-08,byndoor,7.05,14.27,1181.54,26.6,86.92,2.94,99.73,8,202.98,Deficit
2023-08-09,byndoor,15.9,2.45,1182.1,26.41,87.21,2.79,99.89,8,202.98,Deficit
2023-08-10,byndoor,8.44,2.96,1181.86,26.98,85.59,3.42,99.89,8,202.98,Deficit
2023-08-11,byndoor,12.96,113.48,1078.11,27.11,84.01,3.6,99.83,8,202.98,Deficit
2023-08-12,byndoor,5.81,119.47,966.09,26.8,84.56,3.8,99.85,8,202.98,Deficit
2023-08-13,byndoor,8.12,13.44,958.79,26.43,85.19,3.38,99.8,8,202.98,Deficit
2023-08-14,byndoor,9.42,6.46,954.25,26.46,81.23,2.92,99.84,8,202.98,Deficit
2023-08-15,byndoor,5.64,4.12,951.76,26.51,83.36,2.69,99.84,8,202.98,Deficit
2023-08-16,byndoor,3.01,14.82,938.24,26.37,84.92,2.72,99.86,8,202.98,Deficit
2023-08-17,byndoor,2.72,91.04,849.39,26.6,86.24,3.43,99.86,8,202.98,Deficit
2023-08-18,byndoor,9.73,43.61,825.52,26.59,86.55,3.73,99.75,8,202.98,Deficit
2023-08-19,byndoor,7.45,36.06,802.5699999999999,27.06,86.85,4.5,99.66,8,202.98,Deficit
2023-08-20,byndoor,6.14,26.13,780.5799999999999,26.9,86.75,3.99,99.63,8,202.98,Deficit
2023-08-21,byndoor,1.92,89.65,691.66,26.64,87.63,3.54,99.61,8,202.98,Deficit
2023-08-22,byndoor,1.63,172.63,519.5699999999999,26.62,86.45,3.16,99.64,8,202.98,Deficit
2023-08-23,byndoor,1.3,103.12,417.10999999999996,26.56,86.17,2.93,99.68,8,202.98,Deficit
2023-08-24,byndoor,2.19,143.95,274.15,26.7,84.45,2.34,99.66,8,202.98,Deficit
2023-08-25,byndoor,19.74,90.57,207.51,26.95,85.04,2.34,99.65,8,202.98,Deficit
2023-08-26,byndoor,13.11,11.37,208.79,26.58,86.7,1.87,99.76,8,202.98,Deficit
2023-08-27,byndoor,4.14,8.16,201.20999999999998,26.53,86.79,2.02,99.84,8,202.98,Deficit
2023-08-28,byndoor,0.73,4.08,199.8,27.24,82.72,2.8,99.78,8,202.98,Deficit
2023-08-29,byndoor,0.54,3.9,198.02,27.31,84.05,3.3,99.69,8,202.98,Deficit
2023-08-30,byndoor,0.66,6.73,195.79,27.1,85.24,2.91,99.72,8,202.98,Deficit
2023-08-31,byndoor,0.99,7.05,195.93,27.25,85.28,2.93,99.67,8,202.98,Deficit
2023-09-01,byndoor,23.93,15.9,181.84,27.29,85.37,3.09,99.69,9,244.07,Deficit
2023-09-02,byndoor,12.65,8.44,174.11,27.18,83.43,2.81,99.69,9,244.07,Deficit
2023-09-03,byndoor,0.58,12.96,161.89,26.5,85.14,2.04,99.62,9,244.07,Deficit
2023-09-04,byndoor,2.67,5.81,162.04,25.72,87.18,1.87,99.55,9,244.07,Deficit
2023-09-05,byndoor,2.12,8.12,161.92,26.38,88.48,4.24,99.51,9,244.07,Deficit
2023-09-06,byndoor,4.5,9.42,155.96,26.93,86.46,3.09,99.52,9,244.07,Deficit
2023-09-07,byndoor,7.19,5.64,156.76,27.0,87.0,3.02,99.58,9,244.07,Deficit
2023-09-08,byndoor,1.81,3.01,161.06,27.33,86.99,4.05,99.66,9,244.07,Deficit
2023-09-09,byndoor,0.71,2.72,163.09,27.6,86.53,4.01,99.63,9,244.07,Deficit
2023-09-10,byndoor,0.74,9.73,159.17000000000002,27.5,86.43,3.92,99.59,9,244.07,Deficit
2023-09-11,byndoor,5.96,7.45,155.24999999999997,27.23,86.34,3.88,99.66,9,244.07,Deficit
2023-09-12,byndoor,8.0,6.14,152.34,27.28,85.36,3.93,99.7,9,244.07,Deficit
2023-09-13,byndoor,3.46,1.92,154.42999999999998,26.94,87.79,3.11,99.67,9,244.07,Deficit
2023-09-14,byndoor,6.44,1.63,163.41,27.0,88.48,3.39,99.65,9,244.07,Deficit
2023-09-15,byndoor,7.31,1.3,174.54,26.73,87.98,3.63,99.69,9,244.07,Deficit
2023-09-16,byndoor,4.75,2.19,202.94,26.99,87.35,4.05,99.72,9,244.07,Deficit
2023-09-17,byndoor,5.81,19.74,188.2,27.03,87.52,3.03,99.63,9,244.07,Deficit
2023-09-18,byndoor,3.53,13.11,180.26,26.98,88.14,2.59,99.6,9,244.07,Deficit
2023-09-19,byndoor,3.23,4.14,180.49,27.06,86.77,2.49,99.74,9,244.07,Deficit
2023-09-20,byndoor,4.01,0.73,189.82,26.64,87.95,2.73,99.79,9,244.07,Deficit
2023-09-21,byndoor,10.61,0.54,197.02999999999997,26.69,88.71,3.08,99.75,9,244.07,Deficit
2023-09-22,byndoor,12.43,0.66,205.14999999999998,26.63,89.37,3.05,99.74,9,244.07,Deficit
2023-09-23,byndoor,30.59,0.99,211.5,26.51,89.02,3.44,99.75,9,244.07,Deficit
2023-09-24,byndoor,5.0,23.93,197.05,26.66,85.49,3.9,99.77,9,244.07,Deficit
2023-09-25,byndoor,5.17,12.65,186.32999999999998,26.5,83.21,2.49,99.7,9,244.07,Deficit
2023-09-26,byndoor,4.37,0.58,189.33,26.6,85.41,1.96,99.65,9,244.07,Deficit
2023-09-27,byndoor,10.06,2.67,200.16,26.55,85.11,2.44,99.66,9,244.07,Deficit
2023-09-28,byndoor,7.75,2.12,216.95,26.9,88.85,4.62,99.49,9,244.07,Deficit
2023-09-29,byndoor,8.78,4.5,229.29,26.57,87.07,4.52,99.53,9,244.07,Deficit
2023-09-30,byndoor,7.34,7.19,244.07,26.99,85.96,5.23,99.59,9,244.07,Deficit
2023-10-01,byndoor,9.48,1.81,251.19,27.03,86.58,4.66,99.61,10,103.36,Deficit
2023-10-02,byndoor,1.93,0.71,251.29999999999998,26.6,83.2,2.75,99.78,10,103.36,Deficit
2023-10-03,byndoor,3.58,0.74,251.02,26.29,83.43,2.64,99.87,10,103.36,Deficit
2023-10-04,byndoor,13.5,5.96,245.48999999999998,26.25,81.12,2.32,99.9,10,103.36,Deficit
2023-10-05,byndoor,18.91,8.0,237.78,26.3,81.65,2.61,99.86,10,103.36,Deficit
2023-10-06,byndoor,16.84,3.46,239.35999999999999,26.83,86.04,3.58,99.74,10,103.36,Deficit
2023-10-07,byndoor,21.97,6.44,235.20999999999998,27.48,83.87,2.77,99.73,10,103.36,Deficit
2023-10-08,byndoor,8.93,7.31,230.01,27.62,85.31,2.56,99.82,10,103.36,Deficit
2023-10-09,byndoor,0.82,4.75,228.97,27.25,87.2,2.45,99.97,10,103.36,Deficit
2023-10-10,byndoor,0.46,5.81,227.46999999999997,27.47,86.03,2.59,99.94,10,103.36,Deficit
2023-10-11,byndoor,0.43,3.53,227.10000000000002,27.58,86.09,2.69,99.91,10,103.36,Deficit
2023-10-12,byndoor,0.29,3.23,231.59,27.81,85.29,1.87,99.89,10,103.36,Deficit
2023-10-13,byndoor,5.04,4.01,228.97,27.87,85.32,2.0,99.99,10,103.36,Deficit
2023-10-14,byndoor,2.29,10.61,220.04999999999998,27.23,84.17,1.57,100.01,10,103.36,Deficit
2023-10-15,byndoor,2.11,12.43,209.91,27.03,86.07,1.78,99.88,10,103.36,Deficit
2023-10-16,byndoor,3.71,30.59,194.4,27.05,82.97,1.52,99.9,10,103.36,Deficit
2023-10-17,byndoor,4.31,5.0,195.34,26.8,83.77,1.72,99.98,10,103.36,Deficit
2023-10-18,byndoor,3.16,5.17,191.35999999999999,27.82,81.42,1.82,100.0,10,103.36,Deficit
2023-10-19,byndoor,7.72,4.37,188.61999999999998,27.89,81.81,1.78,99.96,10,103.36,Deficit
2023-10-20,byndoor,1.39,10.06,180.64000000000001,28.0,80.03,1.65,99.95,10,103.36,Deficit
2023-10-21,byndoor,1.69,7.75,174.21999999999997,28.09,79.56,1.83,99.98,10,103.36,Deficit
2023-10-22,byndoor,2.29,8.78,166.15,28.45,78.81,2.1,99.99,10,103.36,Deficit
2023-10-23,byndoor,15.08,7.34,159.19,28.51,70.11,2.16,99.94,10,103.36,Deficit
2023-10-24,byndoor,5.94,9.48,150.45,28.19,70.08,1.54,99.93,10,103.36,Deficit
2023-10-25,byndoor,1.19,1.93,148.55,27.91,69.58,2.27,100.02,10,103.36,Deficit
2023-10-26,byndoor,1.63,3.58,144.97,27.52,70.56,2.64,100.02,10,103.36,Deficit
2023-10-27,byndoor,2.08,13.5,131.47,27.71,67.67,2.6,99.87,10,103.36,Deficit
2023-10-28,byndoor,1.33,18.91,112.68,28.32,70.31,1.52,99.87,10,103.36,Deficit
2023-10-29,byndoor,0.71,16.84,107.83,27.91,77.22,1.73,99.85,10,103.36,Deficit
2023-10-30,byndoor,0.38,21.97,96.19,27.23,84.77,2.76,99.83,10,103.36,Deficit
2023-10-31,byndoor,0.74,8.93,94.42999999999999,26.9,80.5,1.39,99.97,10,103.36,Deficit
2023-11-01,byndoor,0.03,0.82,94.01,27.09,79.42,1.33,99.97,11,107.11,Excess
2023-11-02,byndoor,0.0,0.46,94.60000000000001,27.86,79.51,1.49,99.86,11,107.11,Excess
2023-11-03,byndoor,0.0,0.43,101.01,28.27,80.56,1.64,99.68,11,107.11,Excess
2023-11-04,byndoor,0.12,0.29,110.47,27.82,82.13,1.43,99.65,11,107.11,Excess
2023-11-05,byndoor,11.99,5.04,126.1,27.76,81.02,1.06,99.78,11,107.11,Excess
2023-11-06,byndoor,10.33,2.29,136.26,27.12,83.99,3.31,99.97,11,107.11,Excess
2023-11-07,byndoor,7.17,2.11,139.63,27.56,68.18,1.66,99.97,11,107.11,Excess
2023-11-08,byndoor,0.4,3.71,154.89,26.91,82.45,1.86,99.94,11,107.11,Excess
2023-11-09,byndoor,1.05,4.31,158.85999999999999,26.92,84.74,2.79,99.94,11,107.11,Excess
2023-11-10,byndoor,6.84,3.16,165.77,27.49,79.63,1.36,100.06,11,107.11,Excess
2023-11-11,byndoor,9.75,7.72,158.16,28.02,76.85,1.44,100.06,11,107.11,Excess
2023-11-12,byndoor,20.67,1.39,156.76999999999998,27.9,69.43,2.06,100.07,11,107.11,Excess
2023-11-13,byndoor,12.45,1.69,155.38,27.74,69.29,2.21,100.03,11,107.11,Excess
2023-11-14,byndoor,5.48,2.29,153.09,27.64,71.46,2.24,99.94,11,107.11,Excess
2023-11-15,byndoor,18.97,15.08,138.01,27.25,73.35,2.39,99.95,11,107.11,Excess
2023-11-16,byndoor,8.28,5.94,132.07,27.54,72.25,2.18,99.96,11,107.11,Excess
2023-11-17,byndoor,10.07,1.19,130.88,27.74,74.98,1.88,99.92,11,107.11,Excess
2023-11-18,byndoor,0.11,1.63,129.46,28.39,75.91,1.36,99.88,11,107.11,Excess
2023-11-19,byndoor,0.0,2.08,127.53999999999999,28.13,77.87,1.88,99.87,11,107.11,Excess
2023-11-20,byndoor,0.3,1.33,126.22,28.31,71.78,1.61,99.9,11,107.11,Excess
2023-11-21,byndoor,0.0,0.71,125.51,27.76,76.24,2.66,99.85,11,107.11,Excess
2023-11-22,byndoor,0.0,0.38,126.36999999999999,28.15,78.97,2.72,99.76,11,107.11,Excess
2023-11-23,byndoor,0.0,0.74,126.11,28.13,79.28,2.34,99.63,11,107.11,Excess
2023-11-24,byndoor,0.0,0.03,129.14,27.85,78.55,1.61,99.69,11,107.11,Excess
2023-11-25,byndoor,0.21,0.0,131.73,28.04,78.09,1.59,99.84,11,107.11,Excess
2023-11-26,byndoor,0.16,0.0,135.24,27.77,73.79,2.11,99.92,11,107.11,Excess
2023-11-27,byndoor,0.01,0.12,135.21,28.01,72.66,1.53,99.84,11,107.11,Excess
2023-11-28,byndoor,0.0,11.99,123.42,28.14,76.67,1.85,99.74,11,107.11,Excess
2023-11-29,byndoor,1.24,10.33,113.69,28.15,78.05,2.13,99.74,11,107.11,Excess
2023-11-30,byndoor,0.48,7.17,107.11,27.9,80.8,2.18,99.81,11,107.11,Excess
2023-12-01,byndoor,3.06,0.4,107.78999999999999,27.97,79.2,2.66,99.77,12,19.74,Deficit
2023-12-02,byndoor,2.59,1.05,106.75,28.2,73.92,2.72,99.68,12,19.74,Deficit
2023-12-03,byndoor,3.51,6.84,99.94,27.88,78.46,3.32,99.7,12,19.74,Deficit
2023-12-04,byndoor,0.09,9.75,93.5,27.84,79.01,3.15,99.64,12,19.74,Deficit
2023-12-05,byndoor,0.2,20.67,78.4,27.61,74.13,2.42,99.59,12,19.74,Deficit
2023-12-06,byndoor,0.6,12.45,66.01,27.59,72.56,1.65,99.7,12,19.74,Deficit
2023-12-07,byndoor,0.59,5.48,62.96,27.46,71.52,1.74,99.8,12,19.74,Deficit
2023-12-08,byndoor,1.08,18.97,44.15,27.38,73.25,1.32,99.84,12,19.74,Deficit
2023-12-09,byndoor,0.01,8.28,38.15,27.71,76.81,2.11,99.92,12,19.74,Deficit
2023-12-10,byndoor,0.03,10.07,31.07,27.5,77.06,1.74,99.84,12,19.74,Deficit
2023-12-11,byndoor,3.31,0.11,32.11,27.65,77.41,1.85,99.87,12,19.74,Deficit
2023-12-12,byndoor,5.57,0.0,32.47,27.66,75.51,1.3,99.78,12,19.74,Deficit
2023-12-13,byndoor,0.06,0.3,32.35,27.42,69.65,2.02,99.82,12,19.74,Deficit
2023-12-14,byndoor,2.43,0.0,32.35,26.71,64.1,2.94,99.95,12,19.74,Deficit
2023-12-15,byndoor,0.16,0.0,32.35,26.49,68.93,2.43,99.99,12,19.74,Deficit
2023-12-16,byndoor,2.28,0.0,32.36,27.27,73.99,2.01,99.9,12,19.74,Deficit
2023-12-17,byndoor,2.99,0.0,32.38,27.94,74.55,2.52,99.82,12,19.74,Deficit
2023-12-18,byndoor,1.15,0.21,32.230000000000004,27.02,77.2,2.22,99.94,12,19.74,Deficit
2023-12-19,byndoor,0.36,0.16,32.07,26.9,71.55,2.71,99.99,12,19.74,Deficit
2023-12-20,byndoor,0.18,0.01,32.06,26.92,69.66,2.89,100.02,12,19.74,Deficit
2023-12-21,byndoor,0.0,0.0,32.06,27.08,70.73,2.13,100.01,12,19.74,Deficit
2023-12-22,byndoor,0.0,1.24,30.82,26.92,71.75,1.82,100.01,12,19.74,Deficit
2023-12-23,byndoor,0.01,0.48,30.34,26.64,62.4,2.19,100.05,12,19.74,Deficit
2023-12-24,byndoor,0.02,3.06,27.28,26.29,64.97,2.71,100.18,12,19.74,Deficit
2023-12-25,byndoor,0.06,2.59,24.689999999999998,26.87,69.16,2.34,100.09,12,19.74,Deficit
2023-12-26,byndoor,0.0,3.51,21.18,26.52,64.4,2.49,100.09,12,19.74,Deficit
2023-12-27,byndoor,0.0,0.09,21.09,26.34,65.54,2.82,100.09,12,19.74,Deficit
2023-12-28,byndoor,0.0,0.2,20.89,26.49,68.63,3.18,100.03,12,19.74,Deficit
2023-12-29,byndoor,0.0,0.6,20.29,27.07,70.04,2.73,100.0,12,19.74,Deficit
2023-12-30,byndoor,0.0,0.59,19.7,27.22,69.03,2.33,99.97,12,19.74,Deficit
2023-12-31,byndoor,0.0,1.08,18.660000000000004,26.66,68.76,2.51,99.98,12,19.74,Deficit
2024-01-01,byndoor,0.0,0.01,18.75,27.18,73.37,1.11,100.03,1,23.38,Excess
2024-01-02,byndoor,0.0,0.03,18.779999999999998,27.06,71.43,1.84,99.95,1,23.38,Excess
2024-01-03,byndoor,0.0,3.31,17.21,26.61,77.4,0.95,99.92,1,23.38,Excess
2024-01-04,byndoor,0.0,5.57,13.09,26.44,80.76,1.64,99.94,1,23.38,Excess
2024-01-05,byndoor,0.0,0.06,13.53,26.77,74.1,1.51,99.89,1,23.38,Excess
2024-01-06,byndoor,0.0,2.43,11.98,26.84,77.98,1.94,99.89,1,23.38,Excess
2024-01-07,byndoor,0.04,0.16,12.37,26.8,69.75,2.19,99.89,1,23.38,Excess
2024-01-08,byndoor,0.1,2.28,17.700000000000003,26.73,72.84,2.59,99.96,1,23.38,Excess
2024-01-09,byndoor,0.06,2.99,25.08,25.78,84.85,3.11,99.98,1,23.38,Excess
2024-01-10,byndoor,1.74,1.15,23.93,26.76,72.11,2.8,99.97,1,23.38,Excess
2024-01-11,byndoor,1.45,0.36,23.57,27.04,66.2,2.37,99.95,1,23.38,Excess
2024-01-12,byndoor,0.5,0.18,23.39,26.95,63.34,2.67,99.96,1,23.38,Excess
2024-01-13,byndoor,0.88,0.0,23.39,27.15,69.48,1.94,100.06,1,23.38,Excess
2024-01-14,byndoor,0.55,0.0,23.39,26.92,71.06,2.73,100.03,1,23.38,Excess
2024-01-15,byndoor,7.61,0.01,23.380000000000003,26.79,71.51,2.52,100.03,1,23.38,Excess
2024-01-16,byndoor,10.37,0.02,23.36,26.01,69.7,3.04,99.92,1,23.38,Excess
2024-01-17,byndoor,0.0,0.06,23.32,25.62,75.69,2.13,99.88,1,23.38,Excess
2024-01-18,byndoor,0.0,0.0,23.39,25.64,79.74,2.89,99.99,1,23.38,Excess
2024-01-19,byndoor,0.0,0.0,23.4,25.95,76.19,2.31,99.96,1,23.38,Excess
2024-01-20,byndoor,0.0,0.0,23.419999999999998,26.4,75.93,2.64,100.04,1,23.38,Excess
2024-01-21,byndoor,0.0,0.0,23.419999999999998,26.4,75.91,3.15,100.08,1,23.38,Excess
2024-01-22,byndoor,0.0,0.0,23.419999999999998,26.11,75.61,2.89,100.16,1,23.38,Excess
2024-01-23,byndoor,0.0,0.0,23.419999999999998,25.36,76.05,3.01,100.15,1,23.38,Excess
2024-01-24,byndoor,0.02,0.0,23.419999999999998,25.09,68.88,2.34,100.13,1,23.38,Excess
2024-01-25,byndoor,0.07,0.0,23.419999999999998,25.05,68.86,1.98,100.19,1,23.38,Excess
2024-01-26,byndoor,0.01,0.0,23.419999999999998,26.1,69.94,2.12,100.29,1,23.38,Excess
2024-01-27,byndoor,0.02,0.0,23.419999999999998,26.62,68.79,2.71,100.28,1,23.38,Excess
2024-01-28,byndoor,0.0,0.0,23.419999999999998,26.51,68.45,2.53,100.24,1,23.38,Excess
2024-01-29,byndoor,0.0,0.0,23.419999999999998,26.48,66.34,2.5,100.18,1,23.38,Excess
2024-01-30,byndoor,0.0,0.04,23.38,26.12,61.26,2.26,100.13,1,23.38,Excess
2024-01-31,byndoor,0.0,0.1,23.279999999999998,25.85,70.93,2.29,100.17,1,23.38,Excess
2024-02-01,byndoor,0.0,0.06,23.49,25.14,79.21,2.82,100.24,2,0.88,Deficit
2024-02-02,byndoor,0.0,1.74,21.75,24.53,77.11,2.48,100.19,2,0.88,Deficit
2024-02-03,byndoor,0.0,1.45,20.299999999999997,25.9,68.67,2.02,100.15,2,0.88,Deficit
2024-02-04,byndoor,0.0,0.5,19.939999999999998,26.99,73.73,2.58,100.25,2,0.88,Deficit
2024-02-05,byndoor,0.0,0.88,19.06,26.94,72.97,2.62,100.25,2,0.88,Deficit
2024-02-06,byndoor,0.0,0.55,18.509999999999998,26.82,69.56,2.14,100.19,2,0.88,Deficit
2024-02-07,byndoor,0.0,7.61,10.899999999999999,26.94,70.64,2.29,100.2,2,0.88,Deficit
2024-02-08,byndoor,0.27,10.37,0.53,27.01,68.87,2.21,100.1,2,0.88,Deficit
2024-02-09,byndoor,0.0,0.0,0.53,27.05,71.15,1.95,100.11,2,0.88,Deficit
2024-02-10,byndoor,0.0,0.0,0.68,27.31,75.48,2.22,100.24,2,0.88,Deficit
2024-02-11,byndoor,0.14,0.0,0.68,27.6,72.66,2.62,100.27,2,0.88,Deficit
2024-02-12,byndoor,0.0,0.0,0.68,27.46,66.78,2.81,100.17,2,0.88,Deficit
2024-02-13,byndoor,0.0,0.0,0.68,27.04,68.8,2.76,100.17,2,0.88,Deficit
2024-02-14,byndoor,0.0,0.0,0.68,27.41,67.41,2.87,100.06,2,0.88,Deficit
2024-02-15,byndoor,0.0,0.0,0.7000000000000001,27.46,71.04,2.3,100.03,2,0.88,Deficit
2024-02-16,byndoor,0.0,0.02,0.68,27.75,63.12,2.46,100.07,2,0.88,Deficit
2024-02-17,byndoor,0.15,0.07,0.6100000000000001,27.64,65.22,2.78,99.95,2,0.88,Deficit
2024-02-18,byndoor,0.0,0.01,0.6000000000000001,27.04,71.6,1.52,99.94,2,0.88,Deficit
2024-02-19,byndoor,0.0,0.02,0.5800000000000001,27.28,77.58,2.68,99.99,2,0.88,Deficit
2024-02-20,byndoor,0.0,0.0,0.5800000000000001,27.13,77.75,2.99,100.01,2,0.88,Deficit
2024-02-21,byndoor,0.0,0.0,0.5800000000000001,26.86,71.27,3.4,100.01,2,0.88,Deficit
